feature,importance
3,0.6317154540013331
0,0.1998966762026583
2,0.1010774758814141
1,0.03942183729760532
4,0.02092622940804768
7,0.002389821027920727
14,0.0020373642307972115
11,0.001646955303661921
8,0.0006047306509099587
5,0.0004805389398022632
12,0.00020757065622090348
13,0.0001536631327361303
9,0.0001425579424049856
10,-0.00031749024295503475
6,-0.00038338443255754573
