feature,importance
3,0.3540125877791019
1,0.18126900973035834
0,0.11742424084347278
2,0.1033870931950322
11,0.06035851904899499
10,0.03858752486003148
5,0.03757456722739125
13,0.030763528287277807
7,0.02422596681078029
6,0.01972344105753099
4,0.011223395711156187
12,0.009568721926223482
14,0.00786320627831211
8,0.003542025128424526
9,0.00047617211591175407
